code	store_name	product_ean	location
ES	Segundo Ensanche	4871721044842	Europe/Madrid
US	Beaumont	2295286663096	America/Los_Angeles
BR	Itaperuna	6812186787477	America/Sao_Paulo
US	Fairview Heights	7947435576904	America/Chicago
DE	Reutlingen	9134284410659	Europe/Berlin
VU	Port-Vila	6089497080713	Pacific/Efate
US	Thomasville	2431711199116	America/New_York
CA	Sherwood Park	6184678494133	America/Edmonton
LT	Alytus	6573755595007	Europe/Vilnius
GB	Surbiton	2314286242169	Europe/London
DE	Nidderau	9893799362487	Europe/Berlin
MX	San Lorenzo Acopilco	9564217677864	America/Mexico_City
DE	Wittenau	7798254537702	Europe/Berlin
US	Camarillo	6697196410603	America/Los_Angeles
US	Aurora	7985642038877	America/Denver
JP	Nayoro	9914280548026	Asia/Tokyo
UA	Hlukhiv	6047482229394	Europe/Kiev
ES	Talavera de la Reina	6528223350244	Europe/Madrid
MG	Sakaraha	4253861631784	Indian/Antananarivo
IN	Leteri	7155736343655	Asia/Kolkata
IN	Sambalpur	5422482576494	Asia/Kolkata
US	South Whittier	1422305562011	America/Los_Angeles
IN	Pujali	4133751127408	Asia/Kolkata
US	Iron River	0707279723073	America/Menominee
TN	Msaken	1799296414965	Africa/Tunis
FI	Kallio	0005909861660	Europe/Helsinki
TN	Siliana	1505154446746	Africa/Tunis
CN	Nanpiao	3077622735006	Asia/Shanghai
PE	Iquitos	9178475040935	America/Lima
ES	Puertollano	7412474808076	Europe/Madrid
RU	Tavda	0096617482711	Asia/Yekaterinburg
IN	Periyakulam	7807645634996	Asia/Kolkata
US	Woodlawn	6931949646742	America/New_York
US	Crystal Lake	2154470573378	America/Chicago
CN	Changshu City	1222138448908	Asia/Shanghai
US	Bourbonnais	3845195968486	America/Chicago
RU	Volokolamsk	6169326933219	Europe/Moscow
TR	Serinhisar	6469226048359	Europe/Istanbul
TH	Phanat Nikhom	0460268572112	Asia/Bangkok
RU	Kolomyagi	6399177308106	Europe/Moscow
CA	Norfolk County	0746413641835	America/Toronto
IT	Tortona	4636647372666	Europe/Rome
NG	Nkpor	9664324410627	Africa/Lagos
AU	Frankston South	2224113446885	Australia/Melbourne
UA	Kherson	7951354732655	Europe/Kiev
XK	Glogovac	7890354108414	Europe/Belgrade
US	Scarsdale	8899179280830	America/New_York
BE	Temse	0658572650842	Europe/Brussels
JP	Iwade	8298783980301	Asia/Tokyo
BR	Cabo	3807147706225	America/Recife
IN	Tiruppuvanam	6012149020010	Asia/Kolkata
US	Encinitas	7314075181117	America/Los_Angeles
FR	Mitry-Mory	0567719488685	Europe/Paris
IN	Malaut	2900597075932	Asia/Kolkata
GB	Exeter	4637222820930	Europe/London
AT	Sankt Peter	3747772903234	Europe/Vienna
BY	Dobrush	8030057269138	Europe/Minsk
UA	Svatove	8167122590139	Europe/Zaporozhye
US	Martinsburg	3893117799878	America/New_York
IN	Rajaori	2730725100843	Asia/Kolkata
JP	Fujioka	6056849197979	Asia/Tokyo
CM	Tonga	2212045024028	Africa/Douala
BE	Houthalen	6164685680620	Europe/Brussels
BR	Aracaju	7017797341622	America/Maceio
PH	Maasin	1626512544598	Asia/Manila
IE	An Muileann gCearr	4407417794304	Europe/Dublin
FR	Bar-le-Duc	8174438995183	Europe/Paris
CN	Tianfu	9419766182294	Asia/Shanghai
ES	Leioa	6215719526497	Europe/Madrid
RE	Saint-Denis	4609691425374	Indian/Reunion
US	Punta Gorda Isles	0166535379902	America/New_York
RU	Beryozovsky	3197850271272	Asia/Yekaterinburg
EC	Cuenca	4197191322380	America/Guayaquil
NE	Mirriah	0951958974021	Africa/Niamey
TH	Nakhon Pathom	7832170113845	Asia/Bangkok
BR	Guapimirim	1742139218930	America/Sao_Paulo
PK	Daud Khel	4709573107326	Asia/Karachi
CI	Bonoua	7116788350930	Africa/Abidjan
ID	Labuhan Deli	7047179260753	Asia/Jakarta
SY	Binnish	7407914004934	Asia/Damascus
RU	Lesozavodsk	6446261306477	Asia/Vladivostok
GB	Strood	2740324443463	Europe/London
ES	Caravaca	7427557548947	Europe/Madrid
CN	Meizhou	0576667636437	Asia/Shanghai
US	West Chester	3267192913236	America/New_York
FR	Marseille 11	5878546615881	Europe/Paris
XK	Glogovac	7716767919303	Europe/Belgrade
BR	Barras	8645251592083	America/Fortaleza
CF	Carnot	7022923202449	Africa/Bangui
FR	Pamiers	2750957976399	Europe/Paris
BR	Pato Branco	6263741958786	America/Sao_Paulo
TH	Bang Ban	0199766132374	Asia/Bangkok
PH	Santa Catalina	3567257287877	Asia/Manila
IN	Kangayam	4449768891141	Asia/Kolkata
IN	Sambalpur	9958334541250	Asia/Kolkata
TR	Sungurlu	2976970385028	Europe/Istanbul
RU	Kashira	6472074235284	Europe/Moscow
MX	Oaxaca	9096595488942	America/Mexico_City
PH	Sorsogon	9119690108758	Asia/Manila
CN	Hengshui	1697049541213	Asia/Shanghai
DO	Santa Cruz de Barahona	5272435135908	America/Santo_Domingo
GB	Lower Earley	8225600226540	Europe/London
ES	Caravaca	7575944192027	Europe/Madrid
EC	Cuenca	3902211970622	America/Guayaquil
PH	Manaoag	4091070837593	Asia/Manila
MY	Kampung Ayer Molek	9082246615683	Asia/Kuala_Lumpur
TZ	Chanika	0953096040590	Africa/Dar_es_Salaam
MX	Guanajuato	0440131498046	America/Mexico_City
US	San Juan	0772724515022	America/Chicago
PK	Sillanwali	3889694582798	Asia/Karachi
UG	Kitgum	0938127349248	Africa/Kampala
RU	Nikolayevsk-on-Amure	8878734613641	Asia/Vladivostok
TH	Bua Yai	9993020587464	Asia/Bangkok
UA	Svatove	2365043917172	Europe/Zaporozhye
US	Pekin	3490667385515	America/Chicago
AU	Eastwood	9520203057690	Australia/Sydney
US	Sicklerville	9695164755203	America/New_York
US	Greenfield	8584945801479	America/Indiana/Indianapolis
JP	Okegawa	5561085062475	Asia/Tokyo
US	Lexington	9422687688929	America/New_York
PE	Iquitos	0871283841419	America/Lima
UA	Hlukhiv	4691969349499	Europe/Kiev
MT	Valletta	9526904630545	Europe/Malta
US	Jersey City	9837514727410	America/New_York
US	Lompoc	6205652931717	America/Los_Angeles
IN	Tiruppuvanam	9111547286435	Asia/Kolkata
TR	Mudanya	3186518591043	Europe/Istanbul
MY	Teluk Intan	5647501505723	Asia/Kuala_Lumpur
ES	Jumilla	4386980385792	Europe/Madrid
US	Iron River	7136661103606	America/Menominee
KZ	Shalqar	5356509163056	Asia/Aqtobe
DE	Hofheim am Taunus	7636023203079	Europe/Berlin
FR	Dax	2198101846677	Europe/Paris
DE	Stade	5463299977555	Europe/Berlin
IE	An Muileann gCearr	1631995444310	Europe/Dublin
US	Kendall	4666803231735	America/New_York
CA	Vernon	6487503416639	America/Vancouver
KE	Busia	2133612383440	Africa/Nairobi
UA	Zvenihorodka	2838210058317	Europe/Kiev
DZ	Thenia	9600514827639	Africa/Algiers
IN	Rajaori	9072874611119	Asia/Kolkata
BR	Pato Branco	4141613580353	America/Sao_Paulo
CN	Haicheng	8963433425449	Asia/Shanghai
TZ	Iringa	3263636442720	Africa/Dar_es_Salaam
CO	Villa del Rosario	7470958476241	America/Bogota
JP	Komono	4996953176779	Asia/Tokyo
IT	Cordenons	1751682312965	Europe/Rome
DE	Neuburg an der Donau	7393318436368	Europe/Berlin
DE	Albstadt	7066429630122	Europe/Berlin
IN	Puducherry	2394288946098	Asia/Kolkata
CA	Beaconsfield	5445470463392	America/Toronto
DE	Korschenbroich	9692216581223	Europe/Berlin
CG	Brazzaville	9012373770542	Africa/Brazzaville
AR	Tandil	0801878714590	America/Argentina/Buenos_Aires
DE	Weimar	7139150602949	Europe/Berlin
PH	Sorsogon	1279709329210	Asia/Manila
US	Watsonville	2644555135824	America/Los_Angeles
RU	Aykhal	4802346047963	Asia/Yakutsk
PH	La Trinidad	5751396782142	Asia/Manila
CN	Foshan	0529099362580	Asia/Shanghai
IN	Pujali	9856304481882	Asia/Kolkata
GB	Selby	4169122918153	Europe/London
RU	Ozersk	1261269615360	Asia/Yekaterinburg
RU	Dyat’kovo	8147751095380	Europe/Moscow
US	Independence	7084966899031	America/Chicago
CN	Wacheng	3072307775506	Asia/Shanghai
DE	Barmbek-Nord	3286492440877	Europe/Berlin
CO	El Copey	3658228859442	America/Bogota
RU	Bavly	1356369474471	Europe/Moscow
US	Port Huron	9198529548828	America/Detroit
RU	Volokolamsk	6822243590674	Europe/Moscow
US	Carlsbad	3800476828231	America/Denver
TH	Kantharalak	3034592041261	Asia/Bangkok
BR	Porto Velho	3073191419712	America/Porto_Velho
JP	Karatsu	9248746181787	Asia/Tokyo
IN	Diamond Harbour	6696961088634	Asia/Kolkata
IN	Pujali	4579056195382	Asia/Kolkata
US	Encinitas	1283375505175	America/Los_Angeles
GB	Winsford	7444406752201	Europe/London
US	Camarillo	0452951543653	America/Los_Angeles
TH	Damnoen Saduak	1620036997069	Asia/Bangkok
IN	Elamanchili	7456117402658	Asia/Kolkata
US	Bothell West	0218395550936	America/Los_Angeles
CN	Xiangtan	4675328460421	Asia/Shanghai
LT	Ukmerge	3197376498610	Europe/Vilnius
US	Glendale	6925665749818	America/Los_Angeles
DE	Bad Segeberg	7916849945538	Europe/Berlin
CO	Socorro	9284733739906	America/Bogota
BR	Barras	6183965637901	America/Fortaleza
CN	Dongfeng	8669571674298	Asia/Shanghai
TH	Thap Than	4801520850443	Asia/Bangkok
SY	Binnish	1980612452635	Asia/Damascus
US	Bridgeport	9574501481633	America/New_York
TH	Tak Bai	3031818323569	Asia/Bangkok
UA	Artsyz	7596948139757	Europe/Kiev
GB	Leyland	9586025593716	Europe/London
CU	Media Luna	2767269831612	America/Havana
DE	Landshut	8447310877137	Europe/Berlin
IT	Villabate	6964053816350	Europe/Rome
IN	Hungund	8992870593718	Asia/Kolkata
ES	San Fernando de Henares	0110749722962	Europe/Madrid
SE	Boo	5756305114557	Europe/Stockholm
US	Lebanon	7813820500994	America/New_York
US	Gainesville	9388140282373	America/New_York
SE	Boo	7458670415649	Europe/Stockholm
NL	Losser	9880074103873	Europe/Amsterdam
US	Gilbert	4944263220415	America/Phoenix
PH	La Trinidad	8102599650672	Asia/Manila
US	Martinsburg	2737835977464	America/New_York
FR	Ajaccio	4875343600288	Europe/Paris
US	Malden	7136444374827	America/New_York
AU	Frankston South	2846729215664	Australia/Melbourne
CN	Sishui	4415207668148	Asia/Shanghai
ES	Leioa	4672317022257	Europe/Madrid
VE	Tinaquillo	4165085389917	America/Caracas
GB	Clacton-on-Sea	1278398081928	Europe/London
US	Camarillo	7505017560880	America/Los_Angeles
UA	Nova Kakhovka	0053748855715	Europe/Kiev
IN	Dalsingh Sarai	2808493892670	Asia/Kolkata
CH	Onex	8406289305843	Europe/Zurich
ES	Jumilla	7276081504994	Europe/Madrid
GH	Tarkwa	4644894375637	Africa/Accra
DE	Gronau	6727896687934	Europe/Berlin
FI	Tornio	7839044467196	Europe/Helsinki
PE	Iquitos	2775909401750	America/Lima
GN	Camayenne	1372864784365	Africa/Conakry
US	Brenham	1383647950280	America/Chicago
AU	Griffith	2349571928688	Australia/Sydney
DE	Gifhorn	9143019776601	Europe/Berlin
IT	Agrigento	6141960824283	Europe/Rome
CO	Buenaventura	2690298097608	America/Bogota
CN	Laiwu	5579352388500	Asia/Shanghai
US	North Tustin	4488365045519	America/Los_Angeles
US	Thomasville	3677370546857	America/New_York
DE	Charlottenburg-Nord	4252544101040	Europe/Berlin
IT	Mesagne	3070103517252	Europe/Rome
IT	Chiavari	3584099101772	Europe/Rome
PT	Carnaxide	7618730322595	Europe/Lisbon
US	North Lauderdale	6620509334082	America/New_York
RW	Rwamagana	9636963914569	Africa/Kigali
CN	Xiangtan	7006613067044	Asia/Shanghai
MT	Valletta	6584820104918	Europe/Malta
BR	Barra dos Coqueiros	4091851565196	America/Maceio
US	Scarsdale	9036039363749	America/New_York
CO	Puerto Colombia	0319596720910	America/Bogota
US	Stockbridge	8633176026516	America/New_York
PH	Dipolog	1229891146836	Asia/Manila
DE	Kirchlengern	6338211282415	Europe/Berlin
UA	Zvenihorodka	2535719778691	Europe/Kiev
CN	Zhoushan	9793617709404	Asia/Shanghai
UZ	Andijon	5920581073833	Asia/Tashkent
TZ	Mvomero	1087917369559	Africa/Dar_es_Salaam
AU	Baulkham Hills	5861079515551	Australia/Sydney
SD	Ar Ruseris	0007423422259	Africa/Khartoum
US	Middle River	2279490272794	America/New_York
DE	Ehingen	3236965072845	Europe/Berlin
TR	Edremit	8005978539288	Europe/Istanbul
US	Coralville	2807253169540	America/Chicago
NL	Culemborg	8401498064239	Europe/Amsterdam
PL	Brzeg	7721699968732	Europe/Warsaw
IN	Dharmapuri	5754324314279	Asia/Kolkata
NI	Jinotepe	0576174221669	America/Managua
DE	Albstadt	4022873792048	Europe/Berlin
DE	Memmingen	6825933189516	Europe/Berlin
CN	Hengshui	1663819776543	Asia/Shanghai
NZ	Timaru	9946595751402	Pacific/Auckland
US	Keene	6790168038291	America/New_York
US	American Canyon	6600300644665	America/Los_Angeles
DE	Reutlingen	2520034539461	Europe/Berlin
US	Woodlawn	9594475107926	America/New_York
US	Santa Maria	3983824382378	America/Los_Angeles
DE	Stuttgart	2187161336396	Europe/Berlin
JP	Okegawa	3957169107675	Asia/Tokyo
US	Bourbonnais	7371411938804	America/Chicago
CN	Longgang	6910971016204	Asia/Shanghai
PK	Hasilpur	0293967014337	Asia/Karachi
JP	Nonoichi	7426529482128	Asia/Tokyo
DE	Siegburg	9095606264247	Europe/Berlin
PK	Alipur	0652220442629	Asia/Karachi
UA	Lutsk	7002464384637	Europe/Kiev
IT	Ariccia	8104834654100	Europe/Rome
BR	Canavieiras	2181316464996	America/Bahia
FR	Quimper	8892427087854	Europe/Paris
DE	Friedberg	0990776712095	Europe/Berlin
FR	Colomiers	0583038633032	Europe/Paris
TH	Tak Bai	4807497724923	Asia/Bangkok
US	Mira Mesa	1484958623051	America/Los_Angeles
HK	Tsuen Wan	9242641150886	Asia/Hong_Kong
PK	Larkana	3984306632226	Asia/Karachi
IT	Somma Vesuviana	5394279991554	Europe/Rome
ES	Leioa	9517924335640	Europe/Madrid
IN	Jashpurnagar	9067148762734	Asia/Kolkata
FI	Espoo	3002163696868	Europe/Helsinki
HT	Croix-des-Bouquets	5668129507562	America/Port-au-Prince
ES	Gernika-Lumo	5611302049854	Europe/Madrid
BG	Aytos	0377236388838	Europe/Sofia
AM	Hrazdan	4968691299683	Asia/Yerevan
IN	Pilkhua	9585657766703	Asia/Kolkata
NL	Culemborg	7477727152795	Europe/Amsterdam
TR	Edremit	6700289806501	Europe/Istanbul
GH	Bibiani	6827612487630	Africa/Accra
TH	Tak Bai	5021118490656	Asia/Bangkok
US	Fitchburg	1943193314686	America/New_York
JP	Kamakura	5872462611835	Asia/Tokyo
EE	Narva	8157562551746	Europe/Tallinn
DZ	Ksar Chellala	1721326815091	Africa/Algiers
US	Scotch Plains	5507962003308	America/New_York
US	Woodlawn	6270308033657	America/New_York
PT	Albufeira	8150086055196	Europe/Lisbon
RU	Roslavl’	4011897803656	Europe/Moscow
FR	Le Chesnay	8883198549207	Europe/Paris
KR	Hongseong	4949530165406	Asia/Seoul
BE	Houthalen	1732831248397	Europe/Brussels
US	Indio	5159473646026	America/Los_Angeles
RW	Rwamagana	9883892477911	Africa/Kigali
CI	Bonoua	9253407163446	Africa/Abidjan
DE	Neuburg an der Donau	7518252967383	Europe/Berlin
US	New City	6357944090241	America/Chicago
PL	Jaworzno	5449890757321	Europe/Warsaw
US	Troutdale	2338695083243	America/Los_Angeles
UZ	Andijon	2300351554121	Asia/Tashkent
IN	Udumalaippettai	0101511700219	Asia/Kolkata
GB	Rhosllanerchrugog	6032329642313	Europe/London
RU	Bogoroditsk	8278345157969	Europe/Moscow
NZ	Timaru	4441284060476	Pacific/Auckland
KR	Goyang-si	0416485214175	Asia/Seoul
US	Lino Lakes	8348570230215	America/Chicago
US	Peabody	5303407796114	America/New_York
PH	Calauan	1273340704160	Asia/Manila
PK	Kot Addu	7321543486223	Asia/Karachi
JP	Yamada	2314030432358	Asia/Tokyo
SY	Tadmur	9819499003345	Asia/Damascus
NG	Yenagoa	9906896428267	Africa/Lagos
US	Encinitas	2202561508690	America/Los_Angeles
DE	Burscheid	8699473184953	Europe/Berlin
UA	Shepetivka	9480539214382	Europe/Kiev
DE	Halstenbek	3541991009612	Europe/Berlin
BG	Aytos	6208355479791	Europe/Sofia
US	Bryn Mawr-Skyway	7703615122725	America/Los_Angeles
IT	Gorgonzola	6883275893324	Europe/Rome
JP	Ina	2178697431655	Asia/Tokyo
MA	Oulmes	9097525871698	Africa/Casablanca
DE	Marburg an der Lahn	0576893372475	Europe/Berlin
AU	Maryborough	9866193965424	Australia/Brisbane
MZ	Maxixe	5759450838286	Africa/Maputo
US	Lexington	8267145306004	America/New_York
BR	Rio Real	0132699652090	America/Bahia
US	Kahului	5883450255795	Pacific/Honolulu
TR	Edremit	6552327977571	Europe/Istanbul
IN	Dalsingh Sarai	7550683056564	Asia/Kolkata
US	Peabody	0425510774416	America/New_York
NZ	Gisborne	0845609738424	Pacific/Auckland
TH	Yasothon	9881626124582	Asia/Bangkok
DK	Frederiksberg	7480033943001	Europe/Copenhagen
PL	Jaworzno	4719392566976	Europe/Warsaw
SE	Boo	4115264564598	Europe/Stockholm
RU	Oktyabr’skiy	7494393191774	Asia/Yekaterinburg
ID	Wangon	9584944100220	Asia/Jakarta
NL	Emmeloord	5325594794919	Europe/Amsterdam
US	Venice	4223124533681	America/New_York
DE	Losheim	3548098658538	Europe/Berlin
US	Mira Mesa	1635874756617	America/Los_Angeles
HT	Croix-des-Bouquets	6907872195855	America/Port-au-Prince
US	Front Royal	8528810721264	America/New_York
GB	Chapletown	1563780601854	Europe/London
DZ	Boumerdas	0964375236139	Africa/Algiers
JP	Namerikawa	6865340345112	Asia/Tokyo
AO	Luena	6320828724587	Africa/Luanda
DE	Reutlingen	8737907692756	Europe/Berlin
CN	Changshu City	2574655445045	Asia/Shanghai
GB	Cowes	1000937187972	Europe/London
US	Granger	4884373077014	America/Indiana/Indianapolis
US	Dumont	8789459907796	America/New_York
UA	Kherson	7670632455498	Europe/Kiev
IN	Gariadhar	0166455354409	Asia/Kolkata
TR	Patnos	0516308906550	Europe/Istanbul
IN	Meerut	3622771429308	Asia/Kolkata
BR	Barra dos Coqueiros	0387409618419	America/Maceio
PT	Paredes	1201230418842	Europe/Lisbon
JP	Okegawa	3318329645817	Asia/Tokyo
FR	Niort	6052559225506	Europe/Paris
CH	Adliswil	6939234197733	Europe/Zurich
MX	Oaxaca	6790096965737	America/Mexico_City
FR	Bron	9181603020631	Europe/Paris
AT	Floridsdorf	6097791875966	Europe/Vienna
AR	Pontevedra	0555260559510	America/Argentina/Buenos_Aires
BR	Iturama	7806245079145	America/Sao_Paulo
NG	Biu	4328725909962	Africa/Lagos
JP	Karatsu	1951588377697	Asia/Tokyo
CN	Haicheng	4954768229363	Asia/Shanghai
YE	Ataq	5530325454103	Asia/Aden
BR	Marau	2991560653738	America/Sao_Paulo
MY	Batu Feringgi	6731527990386	Asia/Kuala_Lumpur
US	Greenfield	5097657232064	America/Indiana/Indianapolis
ID	Kediri	7020654904809	Asia/Jakarta
US	Fitchburg	4400068831169	America/New_York
TH	Kantharalak	2389985336709	Asia/Bangkok
SY	Tadmur	0308198451230	Asia/Damascus
US	Belle Glade	6643751016940	America/New_York
DZ	Messaad	1595134088271	Africa/Algiers
JP	Ueno-ebisumachi	2519298876672	Asia/Tokyo
MM	Dawei	8504541583807	Asia/Yangon
IN	Narwar	7951441846012	Asia/Kolkata
MT	Valletta	9231524319212	Europe/Malta
MX	Guanajuato	7153763643199	America/Mexico_City
PT	Albufeira	1435758516319	Europe/Lisbon
DZ	El Achir	7815535937607	Africa/Algiers
FR	Marseille 11	9700902332865	Europe/Paris
AU	Maryborough	8046446377995	Australia/Brisbane
US	Belle Glade	2994466366351	America/New_York
CL	Ovalle	0853104673768	America/Santiago
CM	Tonga	9803647790935	Africa/Douala
MA	Azrou	6995674095237	Africa/Casablanca
DE	Losheim	1368930978820	Europe/Berlin
ID	Jambi City	7962968907773	Asia/Jakarta
LT	Alytus	4361287952342	Europe/Vilnius
US	Columbia Heights	2811021270758	America/Chicago
GB	Belper	3322409024973	Europe/London
JP	Annaka	1980211451282	Asia/Tokyo
RO	Sector 6	0053189478078	Europe/Bucharest
PH	Dipolog	4730209473317	Asia/Manila
IR	Shahre Jadide Andisheh	0733867142001	Asia/Tehran
BE	Temse	9924048518185	Europe/Brussels
FR	Cavaillon	4895946464964	Europe/Paris
US	Encinitas	9056236832718	America/Los_Angeles
GE	Kobuleti	9101062483334	Asia/Tbilisi
RU	Krymsk	6718656243118	Europe/Moscow
DE	Schleswig	3209179004384	Europe/Berlin
DE	Memmingen	6538110208176	Europe/Berlin
CN	Hoxtolgay	4954934523080	Asia/Urumqi
CO	Madrid	0806092079531	America/Bogota
GB	Kingston upon Hull	1465332818775	Europe/London
BJ	Tchaourou	7124413872085	Africa/Porto-Novo
US	Massapequa	6671251985237	America/New_York
IT	Afragola	1047830041154	Europe/Rome
UA	Nova Kakhovka	9846424615960	Europe/Kiev
VE	Barinas	5916726378215	America/Caracas
AU	Maryborough	7667797528600	Australia/Brisbane
IN	Narwar	5150750818921	Asia/Kolkata
NL	Barneveld	9615803660408	Europe/Amsterdam
KZ	Kyzylorda	6839837996330	Asia/Qyzylorda
NL	Hardenberg	0788046296037	Europe/Amsterdam
HN	Olanchito	0637447902064	America/Tegucigalpa
US	Tyler	4454418923004	America/Chicago
NL	Culemborg	6470698522070	Europe/Amsterdam
ES	el Camp de l'Arpa del Clot	1426261477990	Europe/Madrid
CO	San Carlos	6138122712847	America/Bogota
JP	Okegawa	4006809936225	Asia/Tokyo
IN	Gingee	9354912959743	Asia/Kolkata
FR	Marly-le-Roi	4004419803968	Europe/Paris
RU	Tavda	1015473158805	Asia/Yekaterinburg
US	Keene	3228082405439	America/New_York
CN	Foshan	7977663595484	Asia/Shanghai
RU	Shushary	5654626538147	Europe/Moscow
ID	Jambi City	0547116920865	Asia/Jakarta
RU	Dyat’kovo	0243245674081	Europe/Moscow
BR	Itaperuna	7710475204713	America/Sao_Paulo
BR	Soure	9276957667370	America/Belem
IN	Calangute	3040351448257	Asia/Kolkata
RW	Rwamagana	0194370234728	Africa/Kigali
BE	Rixensart	3298384194928	Europe/Brussels
BR	Catende	7912671008410	America/Recife
DE	Hechingen	2827668598964	Europe/Berlin
KE	Lodwar	4900546048145	Africa/Nairobi
BR	Soledade	9969786951450	America/Sao_Paulo
IT	Campobasso	0532632005042	Europe/Rome
CD	Yangambi	6646617681498	Africa/Lubumbashi
ID	Kediri	7946335643389	Asia/Jakarta
IN	Jashpurnagar	2126407853488	Asia/Kolkata
IT	Agrigento	2423778636888	Europe/Rome
PL	Zgorzelec	7660266899874	Europe/Warsaw
CM	Mbalmayo	9744843649330	Africa/Douala
US	Greenville	9735232594249	America/Chicago
BR	Artur Nogueira	2032867558002	America/Sao_Paulo
IN	Calangute	3134437368314	Asia/Kolkata
BR	Resplendor	3695970722204	America/Sao_Paulo
NL	Hoogezand	3279525251465	Europe/Amsterdam
US	Stockbridge	3456223966987	America/New_York
JP	Motomachi	6523502680753	Asia/Tokyo
MZ	Maxixe	7848429669193	Africa/Maputo
AZ	Qazax	7958387061882	Asia/Baku
HK	Tsuen Wan	8372732901613	Asia/Hong_Kong
NZ	Timaru	7304112629733	Pacific/Auckland
IT	Volla	5570067886107	Europe/Rome
US	Bothell West	6116366340293	America/Los_Angeles
IT	Somma Vesuviana	3316736212974	Europe/Rome
ID	Sukabumi	9471422388280	Asia/Jakarta
LY	Ajdabiya	3982414413812	Africa/Tripoli
IT	Cordenons	2119097785825	Europe/Rome
BR	Caldas Novas	8512194735498	America/Sao_Paulo
JP	Toba	8831014914395	Asia/Tokyo
FR	Niort	0640072112340	Europe/Paris
US	Fort Washington	0883423714491	America/New_York
MG	Ikalamavony	7464457623213	Indian/Antananarivo
NL	Barneveld	4118334805881	Europe/Amsterdam
DE	Dahlem	9771242509767	Europe/Berlin
IN	Aklera	1200264188912	Asia/Kolkata
